User Photo,User Name,Rank,Time,text,sentiment
https://lh3.googleusercontent.com/a/ACg8ocIS7gbbKdS4rgy_1ae-C05GUUylhKLAfo-pD_W2qhWYcN6orFNy=w36-h36-p-rp-mo-ba5-br100,신이슬,Local Guide · 291 reviews · 748 photos,6 years ago,"A really meaty burger. It's definitely greasier than the Shake Shack burger, but it has its own taste.",4
https://lh3.googleusercontent.com/a-/ALV-UjXGN2U8IALy2vOm-DBPiLxP2qXKSvakDUaxQ_DvzPUhIgh4hbI=w36-h36-p-rp-mo-ba5-br100,Ramiro Goicoechea,Local Guide · 197 reviews · 297 photos,2 years ago,The burger is very good. FF forced to try. Abundant quantity of potatoes and excellence,5
https://lh3.googleusercontent.com/a/ACg8ocJH14Rxtez6bq5QRSy3_IQPGB5kX4ZzHvR1D__g_RBbSK4KGUE=w36-h36-p-rp-mo-br100,Germán Garay,32 reviews,6 months ago,The food is delicious and the place is very distinctive. It's a bit small so go on a weekend or be patient.,4
https://lh3.googleusercontent.com/a-/ALV-UjVx6rKTQap6TbeiLNFtBIW4glGNbvjCS1puZjKiPydsfnx3QH9R-Q=w36-h36-p-rp-mo-ba4-br100,Riccardo Fiesoli,Local Guide · 51 reviews · 462 photos,5 years ago,Great place to eat a real American burger. The drinks are unlimited. Fast and efficient service,5
https://lh3.googleusercontent.com/a-/ALV-UjVz640EcadQxXb9B-2LPdX4CQHDu-7hJlTfKdz6UtOqTgmd04FZdQ=w36-h36-p-rp-mo-ba4-br100,Ana Rosa Fernandez,Local Guide · 119 reviews · 175 photos,6 months ago,"Delicious burgers in a place that does not invite you to think that the food is so good, correct treatment.",4
https://lh3.googleusercontent.com/a-/ALV-UjXj67nyj0sc3yB2G6es3dUHXLDdepyctyYoL9Em4a-V5l_86r2VyQ=w36-h36-p-rp-mo-ba4-br100,Eduardo Moniz,Local Guide · 85 reviews · 161 photos,6 years ago,"Best hamburger in the world, and best fries too",5
https://lh3.googleusercontent.com/a-/ALV-UjXRx5pKH72g8_VkmPUr5_xaiui9xoXEGbaXfy5GXiZ_9TO8lVjPgw=w36-h36-p-rp-mo-ba4-br100,Sébastien Salles,Local Guide · 19 reviews · 51 photos,a year ago,Burger to personalize which is quite nice. The food is very fatty but a cut above the competition when compared to other fast food chains but also a little more expensive... I still recommend it but not every day. Enjoy your food ;),4
https://lh3.googleusercontent.com/a-/ALV-UjV38LZwy4ioEtro4Jrq7zS-5rsSYayZf61hIFq9NIWwOz34_EPVvQ=w36-h36-p-rp-mo-ba5-br100,Wijnand “I'm Groot” van Heerde,Local Guide · 344 reviews · 377 photos,2 years ago,"According to many, they show and experience what fast food is all about in a way. It's more pricey than McDonald's or Burger King, but several times better and tastier. Highly recommended. The McDonald's crap that they serve in the Netherlands, they also serve here. That's too bad. 5 guys is really really better.",5
https://lh3.googleusercontent.com/a/ACg8ocKarcmyXgBEkzfakqhZ6UhYqKFq2X7dDxWH8xh1iGMCCjMO3xM=w36-h36-p-rp-mo-ba3-br100,Peter Muschick,Local Guide · 46 reviews · 4 photos,a year ago,Five guys - It brings back memories. The burger was tasty and fresh. Only the cheese slices were a bit out of place. But good. Taste wise my thing :-),5
https://lh3.googleusercontent.com/a-/ALV-UjWT0D0w6-BdBQJ0x5d6HVHRvpuBr8w6DxclJtQ0yZdv0jedw2A=w36-h36-p-rp-mo-ba4-br100,Daniel Fadeur,Local Guide · 109 reviews · 102 photos,6 months ago,Excellent burger. We even found the fries delicious.,5
https://lh3.googleusercontent.com/a/ACg8ocI92shdkFwZK54L1nvnRr4Bfgwk3zQd2qCZblXw5slqzd36ew=w36-h36-p-rp-mo-br100,Co Z,30 reviews,8 months ago,"French tourist, this place is good. Pleasant staff who help with understanding the language. Good food.",4
https://lh3.googleusercontent.com/a-/ALV-UjW8dvl4PeD3U3hMte9lzJPjAp6cflLjAkG4xlLNHM2grl0SGLm_=w36-h36-p-rp-mo-br100,Sofia Mandracchia,4 reviews,4 years ago,"I thought I had already tried the best burgers, but these from Five Guys are the best! Soft bread, good meat, fresh lettuce and tomato... Too good! From the outside you wouldn't think so but the burgers are delicious and at affordable prices! Highly recommended.",5
https://lh3.googleusercontent.com/a-/ALV-UjU0gqV-Tl9Cd5pDqf3NTJiUne73URwkRbpR2TTTaEs6GVPzdPJCSw=w36-h36-p-rp-mo-ba6-br100,Vitor Dornas,"Local Guide · 118 reviews · 2,556 photos",4 years ago,"Five Guys is certainly one of the best fast foods I've ever been to. The food is very tasty, fast and the potatoes are sensational. It's a very famous network that almost always follows the ""five guys"" principle, that is, five people working. The price reflects the quality of the products. I highly recommend it!",5
https://lh3.googleusercontent.com/a-/ALV-UjXjT3b9CeINKk6ikGpD-2rusrt4ruQ5w5dtWrBsNZTffy3zq7oA_A=w36-h36-p-rp-mo-br100,dodo 93,13 reviews · 3 photos,8 months ago,"It's very good, the fries and the burgers are well seasoned.",4
https://lh3.googleusercontent.com/a-/ALV-UjVvn8soZ9uyGbsZQ-KmlxIQs3ib8YU9rj4XrJNifHbEfmsfKnZ48Q=w36-h36-p-rp-mo-ba7-br100,Fabiane D F C,"Local Guide · 1,063 reviews · 5,563 photos",4 years ago,"Famous snack bar with good prices and tasty burgers. Service is fast. There are tables in the place, although it doesn't appear from the street. The cafeteria is very cold, I went on 2 different days and the air conditioning was freezing. It is worth it! Soda is refillable. Free peanuts.",5
https://lh3.googleusercontent.com/a-/ALV-UjXnzoc7D_0Nvl8VuhomNXfz69woelXTMzejN6iAv8Mxoa639riJAg=w36-h36-p-rp-mo-ba6-br100,Pepe Delgado,"Local Guide · 573 reviews · 1,832 photos",6 years ago,"Great burgers, although on this occasion, the place was not very welcoming. Open bar of Coca Cola with a thousand flavors and aromas, and peanuts. Good vibes waiters, as a brand image. Correct price. A good place to eat quickly.",4
https://lh3.googleusercontent.com/a-/ALV-UjXEa8e14FqDmERvzyDpO6ffu-TbUadqWFSEnQYIbsqfepwUx8Cr=w36-h36-p-rp-mo-ba3-br100,M.,Local Guide · 46 reviews · 38 photos,8 months ago,"Even though they got the order wrong, the hot dog is really, really good!",4
https://lh3.googleusercontent.com/a-/ALV-UjVn5j8so7xbYq7l0yl0n7--EZEfvupgsC04oMhzdVARM2-wUOZ6=w36-h36-p-rp-mo-ba5-br100,Narjara Moreira,Local Guide · 183 reviews · 194 photos,6 years ago,"Small store, good service. The snack was huge, tasty, but I found it greasy. The quantity of fries that comes is exaggerated, I ordered the small one and the ""cry"" is super generous. Various drink options and the best refills. Fair price.",4
https://lh3.googleusercontent.com/a-/ALV-UjW2ssUpqygH1y4K4A2hZfFOrQv07Q_HlC0m6QDic0SGqaWKAHE1Sw=w36-h36-p-rp-mo-ba4-br100,jerry kim,Local Guide · 113 reviews · 133 photos,4 years ago,"I didn't expect much since it was fast food, but the patty was more delicious than I expected. I loved every single bite. I wish Five Guys would come to Korea like Shake Shack. The appeal is that you can have unlimited peanuts, but even if you do, you won't be able to eat much.",4
https://lh3.googleusercontent.com/a-/ALV-UjVESmb1nMmNPMZ59uDPhLgGfwd6Kk9DMvFdou-Ua3fz2HmuH-FHgQ=w36-h36-p-rp-mo-ba4-br100,Matheus Cunegato,Local Guide · 95 reviews · 160 photos,7 years ago,"Cool place and really tasty hamburger. I just thought it was a little expensive for the hamburger level, I didn't think it was much different from a typical McDonald's and the price was much higher. Don't get ""large"" potatoes if you are alone, there are a lot of potatoes haha",4
https://lh3.googleusercontent.com/a/ACg8ocITkyECOPZx1ipSLUGWkcbJyLToZiTlecoIDix2DzJbGfPnqg=w36-h36-p-rp-mo-ba2-br100,Vanina Noto,Local Guide · 36 reviews · 3 photos,4 years ago,"The burgers are delicious, not to mention the fries to die for. We make our burgers to our taste, nothing is already defined. The only downside is that the place is small, there are few tables and a lot of people.",4
https://lh3.googleusercontent.com/a-/ALV-UjXW7uPotqXkffV-B7SKRHSKi_uEVrQybOy4MOFH0TVz25wDhE_Y=w36-h36-p-rp-mo-ba4-br100,Rodolfo Herrera,Local Guide · 90 reviews · 414 photos,6 years ago,"A tradition in NYC, excellent burgers without any pretensions.",5
https://lh3.googleusercontent.com/a-/ALV-UjWvTnrGUvQsKAXxpszceYWhbExxTD45D5oEDSZDuahEpkwXYwHh=w36-h36-p-rp-mo-ba4-br100,MIGUEL ESTEBAN,Local Guide · 108 reviews · 134 photos,6 years ago,The burgers are delicious and are quite large and you can also add whatever condiments you want.,4
https://lh3.googleusercontent.com/a-/ALV-UjVQHTp1IfjJuP6VbsED2frk66hKR9FdM65_95QkpufTBio4H4mc3w=w36-h36-p-rp-mo-ba5-br100,Sieur Newt,"Local Guide · 85 reviews · 2,584 photos",7 years ago,"Very good quality American burger
Just a little greasy",4
https://lh3.googleusercontent.com/a/ACg8ocKGQ4d7QwxtlpJy_UDdF-Rc4fB2a6wRNHLTxoriTyq5bUSY7w=w36-h36-p-rp-mo-br100,Christian arcos,55 reviews · 1 photo,a year ago,"Excellent burger, the potatoes are delicious and abundant.
The place I went seemed run down.
It depends on the area.",5
https://lh3.googleusercontent.com/a-/ALV-UjWNN6W6S1-OavFMEJdb8S05lJrofVgxp6BJWlrKllneoMx4_gBApw=w36-h36-p-rp-mo-br100,Guilherme Linhares,9 reviews · 8 photos,9 years ago,"This cheeseburger is really tasty. If you're unsure which add-ons to order, order all the way. The potato always has a little cry and the peanuts are free. Good and fast service. I recommend.",4
https://lh3.googleusercontent.com/a-/ALV-UjVrbtkMmCAb4aBOsWGBDFsz0MCc6e4-APbdpt8sPXkxxuvDu-mx=w36-h36-p-rp-mo-ba3-br100,Ana Guerra,Local Guide · 20 reviews · 2 photos,a year ago,"Delicious fries, made from real potatoes and not frozen ones, the burgers are also very good and they give you your food in less than 5 minutes, great experience overall.",5
https://lh3.googleusercontent.com/a-/ALV-UjUdsfoXHxLN0INFwRnmce6JWw1iQgwdxkB0BE9b2mZL9iAf3Fw=w36-h36-p-rp-mo-ba5-br100,Michael Kempe,Local Guide · 486 reviews · 147 photos,5 years ago,"Service was nice and quick. The burgers were good, price/performance is okay. Relatively small, but we still managed to get a seat without any problems.",4
https://lh3.googleusercontent.com/a/ACg8ocJ-l9joez7y4o9P889aGBYLIs4ly3j2CRV0NOu8I6RuXFrJFQ=w36-h36-p-rp-mo-ba3-br100,Dani T,Local Guide · 53 reviews · 22 photos,5 years ago,"Five guys New York, not Madrid! Excellent service, delicious burgers, with PERFECT bacon. The potatoes are very delicious. Highly recommended. They could learn in Spain to import franchises as God intended!!!",5
https://lh3.googleusercontent.com/a-/ALV-UjWJIby25EU2Del8Ea95w5Bzu3UNoXGQ2OxgMjt-ooT4UjYl2r_6=w36-h36-p-rp-mo-ba4-br100,Ralf Pietrzak,Local Guide · 121 reviews · 100 photos,6 years ago,"Delicious Betterburgers. You can put together your own burgers and side dishes and the quality is really good. Rich soft drinks with refill, fantastic fries. The ambience is still typical of fast food.",5
https://lh3.googleusercontent.com/a-/ALV-UjVz0JqNYV2P7G-gVQUySQkdxtOKp-oXt2ec5FRuBURbJ9ajmYAnFw=w36-h36-p-rp-mo-ba4-br100,Gabriela Danesi,Local Guide · 200 reviews · 134 photos,a year ago,"Very delicious burgers, fast and friendly service.
The place is small but comfortable.",5
https://lh3.googleusercontent.com/a-/ALV-UjXprKfaWqFn-BFBk9-4sSW5Z93OHs4AqyYSHmKnDK1UQf6n6hM=w36-h36-p-rp-mo-ba4-br100,Mercedes Santos,Local Guide · 44 reviews · 205 photos,6 years ago,"I have never liked hamburgers, except the homemade ones made by me, once at Five Guys I changed my mind, they are better than the ones at home!!! Very good, and the potatoes days too.",5
https://lh3.googleusercontent.com/a-/ALV-UjVfTYrPNp74-A5ERgM4_fZuV5VxVfsTZhbZIAGmLG9uxwaXa1XiMw=w36-h36-p-rp-mo-ba5-br100,Griselda Requena,"Local Guide · 164 reviews · 1,166 photos",4 years ago,Very delicious and good quality burgers and potatoes. Burgers cost between $7 and $10. They offer you peanuts while you wait and the food comes out quickly.,5
https://lh3.googleusercontent.com/a-/ALV-UjUViYN-TIZ7PJcUZrA_fsGMsSMmDbHdLZjfDDo8oMzBWVaSOM1rgQ=w36-h36-p-rp-mo-ba4-br100,Carsten J,Local Guide · 115 reviews · 57 photos,7 years ago,"Delicious burgers and tasty fries. The burgers aren't an eye-catcher, but that's not so important in a fast food shop ;) The prices are ok and you can get drinks and sauces as often as you like.",4
https://lh3.googleusercontent.com/a-/ALV-UjUpTnmcEcVoa9x4D4-36X-jznqHSY96YAF26GbuIMy71pj-tC_y=w36-h36-p-rp-mo-ba4-br100,Riccardo Vezzosi,Local Guide · 28 reviews · 2 photos,a year ago,"Excellent burger and chips, the place is very cheap, recommended if take away.",5
https://lh3.googleusercontent.com/a-/ALV-UjWlxs5-9ZyebAGYFMwd2oAEd0z2_tQHsI2tygQ9kwd3xc8y5a_s=w36-h36-p-rp-mo-ba2-br100,Ricardo Gies,Local Guide · 16 reviews · 9 photos,5 years ago,Perfect burgers and very good service,5
https://lh3.googleusercontent.com/a-/ALV-UjX4dOSBYS_8Pms86MxBRjBo3OeTH1Txl-wBohUeVAev8rgDN58W=w36-h36-p-rp-mo-ba6-br100,Chema Vallega,"Local Guide · 300 reviews · 7,535 photos",5 months ago,Excellent atention. Very friendly.,5
https://lh3.googleusercontent.com/a-/ALV-UjWci_ey-6ebE3c40-z4sq72PP5Ple6xNGRljt4FlBptcyzre5ox6Q=w36-h36-p-rp-mo-ba4-br100,Gonzalo Valdivia,Local Guide · 71 reviews · 215 photos,a year ago,"Quality fast food, service is friendly and patient. Hefty portion of fries, unlimited soft drinks and quality hamburgers",5
https://lh3.googleusercontent.com/a/ACg8ocLamIQEPGqgoeNEiz1yQKEwlFGcS4ItZ949Qs5kulANxEnGKA=w36-h36-p-rp-mo-ba3-br100,Arcelia Montserrat Torres Servín,Local Guide · 39 reviews · 3 photos,a year ago,"Spacious place, super delicious burgers, not so much fries, super fast service",5
https://lh3.googleusercontent.com/a-/ALV-UjXQ5ueHRyalsEMufaeHK_RPYY9NeIjh0PyFle6l6gunlIW7BKOc=w36-h36-p-rp-mo-ba4-br100,Florian Bernardini,Local Guide · 113 reviews · 51 photos,a year ago,"Thanks to Jerem who served us very well! He's a reliable guy!
Very fast service.",5
https://lh3.googleusercontent.com/a-/ALV-UjXlk4gACBsCS3F1vOt8GU9vk08B-UdKP-Se4rVhCCAPYxSRxfut=w36-h36-p-rp-mo-ba4-br100,Francesco Riggi,Local Guide · 77 reviews · 14 photos,6 years ago,"If you're traveling look for one near you, in America it's worth it, excellent sandwiches at rock bottom prices, the chain is gradually arriving in Europe, but my English experience at 20 pounds for a sandwich was disappointing.",4
https://lh3.googleusercontent.com/a-/ALV-UjUKGy_J6VHRIYJOefI066BRkJc68VTlnK5VDTlWPzOy_KsQD_o6BQ=w36-h36-p-rp-mo-ba5-br100,Alexandre Guignard,"Local Guide · 119 reviews · 1,581 photos",4 years ago,"Fast service, smiling waiter. A Five Guys like any other. However there are no tables for groups of more than 5 people.",4
https://lh3.googleusercontent.com/a-/ALV-UjVgCaKVA8GwY7Qz2GHdarSetxdRVwJvfjsI_sIkhzJ9EfgztpwkSg=w36-h36-p-rp-mo-ba5-br100,David Scholtes,Local Guide · 265 reviews · 578 photos,a year ago,"I love the burgers! Simply incredibly good. Juicy, fresh... Perfect",5
https://lh3.googleusercontent.com/a-/ALV-UjUSH5x2WESFUJWtD9NO4WTDiPfpJEz6WjGcp2viDbZFMWePUx0=w36-h36-p-rp-mo-ba4-br100,Luiz Merino de F. Xavier,Local Guide · 208 reviews · 149 photos,7 years ago,"One of the best. There is no freezer, everything is fresh. Notice the potato bags at the entrance. In fact, the fries are something. Rustic, delicious",5
https://lh3.googleusercontent.com/a-/ALV-UjUVPT1zaAIbWwjW1DVORA6GAJB9SI0AOaQ4aRivgVJWxr7i0uBczA=w36-h36-p-rp-mo-ba5-br100,Nik Latre,Local Guide · 510 reviews · 343 photos,9 months ago,"Very good branch, delicious burgers and fries",5
https://lh3.googleusercontent.com/a/ACg8ocIE2d3OtDW-EE87J5y6kkXrPgo4ExugQz1klaABDv4kxd8Oy2bf=w36-h36-p-rp-mo-br100,Sergio. Casado,59 reviews · 20 photos,a year ago,One of the best burgers and fries in New York City. Recommendable!,5
https://lh3.googleusercontent.com/a-/ALV-UjVQPU1XKTOmNxPKTrpHdcRZOVQz7rAEe-bQ6LELdWkFRwz5Mjv6=w36-h36-p-rp-mo-br100,Andrea Vega,5 reviews,7 months ago,Just like any hamburger and without much place to sit.,5
https://lh3.googleusercontent.com/a-/ALV-UjVzGxtYRpf94WHHzsElETBeWIMrZaSnHwy59XiELCpmCMwomzmB=w36-h36-p-rp-mo-ba4-br100,Cristian Fernández Kittler,Local Guide · 57 reviews · 395 photos,4 years ago,"Very rich, excellent attention",5
https://lh3.googleusercontent.com/a/ACg8ocLm929NQtDJ8Glp7-ualC1lrAqKWvjmiDWao_k65PlR1fhNSQ=w36-h36-p-rp-mo-ba6-br100,לירון שרם,"Local Guide · 543 reviews · 1,445 photos",2 years ago,"Delicious food, toppings on the hamburger at no extra cost... excellent service.",5
https://lh3.googleusercontent.com/a-/ALV-UjWN7F6pvkG4I5j7GwlDlAwYNarbq-7WYiM3cHDA0XG5Xqfhuoymvg=w36-h36-p-rp-mo-ba5-br100,Adriana Pereira Prudente,Local Guide · 474 reviews · 235 photos,a year ago,The snack is wonderful. And you still have the option of eating peanuts as much as you want. A delight,5
https://lh3.googleusercontent.com/a-/ALV-UjXz1YHOi29r2kD_qNuPVePTdZngbjFFOqYxgBCMDnvu9miBhsI=w36-h36-p-rp-mo-ba5-br100,Truica Celestin,Local Guide · 465 reviews · 892 photos,5 years ago,"Yes, I can say that it is one of the best hamburgers that I ate in NYC, the price is very good for the one that offers bravi FIVE GUYS grade 10.",5
https://lh3.googleusercontent.com/a-/ALV-UjVdTlLS6ukYvssHgt-2HxT0tqt5ltJ7LAOxhUqLyyJu-OYj9Z5rFQ=w36-h36-p-rp-mo-ba3-br100,Alberto Mastrilli,Local Guide · 64 reviews · 47 photos,4 years ago,Super sandwiches!! Condiments reduced to a minimum and superlative flavor. I recommend getting the small portion of chips.,5
https://lh3.googleusercontent.com/a-/ALV-UjWGtifY7eGdP6mwhINkcQSf5kHTRDFb5OKPukKFPRv8H-nYOXxeWg=w36-h36-p-rp-mo-br100,Guewen,9 reviews,6 years ago,"Very good burger, fries are excellent.
The atmosphere is a little cold but the staff is friendly.",4
https://lh3.googleusercontent.com/a-/ALV-UjXZo5uh_660WXkhoPSmEpKFjBjskvjtvQ91l1LtULVPefQPM8JR=w36-h36-p-rp-mo-ba4-br100,권오균,Local Guide · 67 reviews · 95 photos,8 months ago,"Personally, I liked the Shake Shack burger.",4
https://lh3.googleusercontent.com/a-/ALV-UjVoM8GvYMbVUaJ11HWYVvc6ZxfZb6LAMqogjchOstiZuIqlc_NG=w36-h36-p-rp-mo-ba4-br100,E G,Local Guide · 128 reviews · 255 photos,7 years ago,"Very tasty burgers, fast and attentive service, just one bathroom can be problematic but clean in general I liked it, especially for the burgers.",4
https://lh3.googleusercontent.com/a-/ALV-UjWpJPXzsCwhC-A34HpZ7kgNgIkEF1EM91iV4duUB1nILF9lqateyg=w36-h36-p-rp-mo-ba2-br100,Francisco Garza,Local Guide · 5 reviews · 6 photos,2 years ago,"The guys who serve it are very friendly and fast. As for the food, it is very well served and of excellent quality.",5
https://lh3.googleusercontent.com/a/ACg8ocLK-Sfjl1BYyet6Xgw2xe4RcKmJq-9G0P2lLL4A_qMgBf83yGo=w36-h36-p-rp-mo-br100,Víctor Jiménez Rodríguez,8 reviews,5 years ago,"A different and better quality fast food place. The burgers and fries are exceptionally good and the drinks are unlimited, in addition to offering free peanuts.",5
https://lh3.googleusercontent.com/a-/ALV-UjXTUI1o5VoHGj_lBHCNfA-vYfYwRrF8OU89t2R20Hpl9T9SPVI=w36-h36-p-rp-mo-br100,Claudia Munkewitz,15 reviews · 1 photo,9 months ago,"Super tasty, very nice and helpful ladies.",5
https://lh3.googleusercontent.com/a-/ALV-UjUd7XRfuJyx2bheBzvMFBbp9QPZ4jS_w58mtx3YYz7YA524TIeMNw=w36-h36-p-rp-mo-ba3-br100,Davide Rossignoli,Local Guide · 29 reviews · 40 photos,5 years ago,Highly recommended place! Very quick fast food but above all very very good. Visit it for a quick lunch,5
https://lh3.googleusercontent.com/a-/ALV-UjWB22mqI_abrJuk0IG5ptLzQ0CIyyWmvjQoLtTVW0jCXgAiGOb7=w36-h36-p-rp-mo-ba3-br100,David Viguera,Local Guide · 33 reviews · 16 photos,5 years ago,"Cheap and very good burger chain. Infinite options in 100% USA style drinks.
Don't even joke about going to an MC or BK when you can go here!",5
https://lh3.googleusercontent.com/a-/ALV-UjUYcb3JEy5Znl9V79TdAzDN1JRYoA7H_ZQ_imQW2kIijn30XBno=w36-h36-p-rp-mo-ba3-br100,Ac2,Local Guide · 42 reviews · 19 photos,5 years ago,"The best burgers in New York without a doubt, very fast service, if you go as a couple order a large fries since they put a lot of them and it is more than enough",5
https://lh3.googleusercontent.com/a-/ALV-UjVlGbhrjshSuj1GhbnyBrRAiqRk2UHIH8zVdXOF3QSx-ieL9oWJ=w36-h36-p-rp-mo-br100,Jose Orlando Cifuentes Dominguez,23 reviews · 11 photos,7 months ago,Excellent burger meat,5
https://lh3.googleusercontent.com/a-/ALV-UjWh32WMEk4dk22VQwXhsn_Ou-KEJEudWDd89aELXf37GD9iYI6n=w36-h36-p-rp-mo-ba3-br100,Marco Carraro,Local Guide · 46 reviews · 4 photos,8 years ago,A truly excellent cheeseburger and bacon burger...one of the best I've eaten so far...must try,5
https://lh3.googleusercontent.com/a-/ALV-UjWeN2E75BtH3lWeo_GDHCywxLQ8yxxHfIS1fVMkpz5NJu5B8gPqKQ=w36-h36-p-rp-mo-ba5-br100,Gema Garcia,Local Guide · 96 reviews · 756 photos,5 years ago,"Burgers at a good price. Although there is always hello, it allows you to eat quickly, cheaply and continue at your own pace in New York",4
https://lh3.googleusercontent.com/a-/ALV-UjVNDZtg2IALFrCWuM5lZRYDEP9dNTRUegHAz9LJMdmvNH3O_IAo=w36-h36-p-rp-mo-ba5-br100,cristian diaz cristi,Local Guide · 219 reviews · 47 photos,6 years ago,"The fries don't look good but they are the best!
And you can add ingredients to the burgers to your liking and whatever you want!",5
https://lh3.googleusercontent.com/a/ACg8ocJoOKNmxqVIezRvjSc25ozp4ByuXnCGOuAr-dFfEGZX51sDmg=w36-h36-p-rp-mo-ba3-br100,Gianantonio Roman,Local Guide · 48 reviews · 31 photos,4 years ago,"Freshly cooked burgers, good sauces, excellent potatoes. Small fast food environment.",5
https://lh3.googleusercontent.com/a-/ALV-UjVwg1gUZSReyoNS-MItqhLKSIGYZRB3pKB6AMUWisruYTxOnAdj=w36-h36-p-rp-mo-br100,한국인,83 reviews · 226 photos,11 months ago,It was worth eating. I think it was $13 for the little cheeseburger and drink.,4
https://lh3.googleusercontent.com/a-/ALV-UjWeJ7jthx4ulISHcxfpW17e46wI_eDifutdQ7JG0f-FQii840a7=w36-h36-p-rp-mo-ba4-br100,Eric P,Local Guide · 130 reviews · 109 photos,6 years ago,"Fresh hamburger, really good
Fresh fries",5
https://lh3.googleusercontent.com/a/ACg8ocIn3caz7V0qIeik2CM7zmNY32UcO5-lNNY-KOI4GxXFEwmJUCNu=w36-h36-p-rp-mo-ba5-br100,Jelena Zeljkovic,Local Guide · 72 reviews · 402 photos,a year ago,"Phenomenal burgers, a must try... The service is good and fast.",5
https://lh3.googleusercontent.com/a-/ALV-UjXQY0QFiDtuKwc-ibpjBw_jwVmx7xyQalcmLsBtp-Hgw5vlV8gE=w36-h36-p-rp-mo-ba4-br100,Ana,Local Guide · 68 reviews · 42 photos,a year ago,"The burger is good and well served, however, a little expensive",4
https://lh3.googleusercontent.com/a/ACg8ocLrdPavrXASLBrAVAhqDqN2A7kT2uBbYoyn9dXovium4SQ6eA=w36-h36-p-rp-mo-br100,María Paula Lumerman,6 reviews,5 years ago,Everything is great. For celiacs they have the option of a hamburger wrapped in lettuce instead of bread and it is very good.,5
https://lh3.googleusercontent.com/a-/ALV-UjVYfx2iEew9Ud25d-Bz9RzWyumDoJfPOTI1aU8iW9NRAQ0LTC3PRw=w36-h36-p-rp-mo-ba6-br100,Giancarlo Meléndez,"Local Guide · 581 reviews · 3,588 photos",3 years ago,"The fast food type burger is too delicious, without a doubt the best I have ever had.",5
https://lh3.googleusercontent.com/a-/ALV-UjWHRL6M_OxKR8pDrhecR5OCmwquOAf4op1F2dJ8KeNgMFiQ1yufTw=w36-h36-p-rp-mo-ba3-br100,Alessandra,Local Guide · 57 reviews · 43 photos,5 years ago,You don't know what crispy bacon is until you try Five Guys' bacon! Possibly the best burgers in NY,5
https://lh3.googleusercontent.com/a-/ALV-UjWIwxedoTPXyC3_eRwyKC1BueFH6kIBjk8IbN5vH8j-1W5w_GAr=w36-h36-p-rp-mo-ba4-br100,OLIVIER WALLYN -CROIX-,Local Guide · 56 reviews · 30 photos,6 years ago,Very nice to be able to create your own burger. The fries are good. To be tested without hesitation,5
https://lh3.googleusercontent.com/a-/ALV-UjVGHferdPDo3EkK-GPqKTGKR67wtg4LgGE9UogK3UGsPvePJdId=w36-h36-p-rp-mo-ba5-br100,Toto,Local Guide · 344 reviews · 918 photos,4 years ago,"Better than other fast food. Well, being able to create your own burgers makes all the difference.",5
https://lh3.googleusercontent.com/a-/ALV-UjXA37zBXyUraNi3E87vO1VCIa5noMYf03TcVnT7WSthGSP15twl0A=w36-h36-p-rp-mo-ba4-br100,Vagner Godoy,Local Guide · 104 reviews · 2 photos,a year ago,One of the best burgers I've ever tasted!!!,5
https://lh3.googleusercontent.com/a-/ALV-UjVas7ea5aVYtdezcZ6kf5wsdPzLsLpLUlxVp2oPVuyFWl0McWk-=w36-h36-p-rp-mo-ba4-br100,Jerome Bougeault,Local Guide · 129 reviews · 278 photos,7 years ago,Absolutely delicious hamburgers as good as at home. Sublime fries. Not to miss!,5
https://lh3.googleusercontent.com/a-/ALV-UjVLuidrZnsFcA_kAouBDRCzr_JiyG6vNpVrmbCuMXSvvI7ldCk=w36-h36-p-rp-mo-ba3-br100,Hector Cabrera,Local Guide · 76 reviews · 20 photos,a year ago,"Be careful, order the burger with ALL THE WAY, since this way they will give you a burger with all the toppings and ingredients",5
https://lh3.googleusercontent.com/a-/ALV-UjXsWXll7jyitXREYwnssx3_9hrpxkFBJyo23LX0CNAIiwcXbDNTUw=w36-h36-p-rp-mo-ba5-br100,Maria Lucia Coelho,Local Guide · 77 reviews · 513 photos,5 months ago,Classic!,5
https://lh3.googleusercontent.com/a/ACg8ocLonjVumCYg7EVw95VRQpM6e2KQwzUuztpYHuJvNx_UEb5T9Q=w36-h36-p-rp-mo-ba3-br100,Juan Pablo Amelunge Ruiz,Local Guide · 55 reviews · 1 photo,2 years ago,"Everything was very delicious, they served us very well and super fast, everything was very clean and the people were very friendly",5
https://lh3.googleusercontent.com/a-/ALV-UjXJZsNh25tRt7sJ8b_hcf5V30q-Y4x6Tv-TQNwnXRREmd6Xk94d=w36-h36-p-rp-mo-ba3-br100,Siviany Carvajal,Local Guide · 23 reviews · 15 photos,2 years ago,"Famous hamburger restaurant that does not disappoint, it has a clear concept and the hamburgers are truly delicious, it is worth it.",5
https://lh3.googleusercontent.com/a-/ALV-UjWGuQfZtQA_hmNh-p7NFYCpqb0OVDa7rDNsctCjaAbF_K3j48isaQ=w36-h36-p-rp-mo-ba4-br100,Itzel Coronel,Local Guide · 69 reviews · 45 photos,2 years ago,"They serve you quickly and the food is very delicious, the hot dogs are highly recommended.",5
